filename,functions,expected_insns,inlined_functions,parallel,execution_1,execution_2,execution_3,execution_4,execution_5,execution_6,execution_7,execution_8,execution_9,execution_10,execution_11,execution_12,execution_13,execution_14,execution_15,predicted
16-828-6.cc,16,828,6,1,0.707720534,0.709168505,0.702927939,0.709479933,0.700062562,0.702196742,0.707722332,0.711523107,0.704828692,0.700761725,0.702342436,0.706713178,0.706830197,0.702765812,0.706538587,2.9425828688160913
16-828-6.cc,16,828,6,2,0.68225102,0.68113478,0.684515636,0.681635126,0.681823799,0.685334877,0.681123169,0.685331287,0.681928338,0.680976576,0.685346411,0.685244857,0.6878917,0.689169021,0.681724909,1.5326425019738552
16-828-6.cc,16,828,6,4,0.657012423,0.658542521,0.661521248,0.665508141,0.655887195,0.658468616,0.658140808,0.65824658,0.660821407,0.656433916,0.657475245,0.656393094,0.658191871,0.662201146,0.658878448,-0.06861840851066563
16-828-6.cc,16,828,6,8,0.660044258,0.663488757,0.683143761,0.676904204,0.677780843,0.680686666,0.669335527,0.673935375,0.675813893,0.66461849,0.680071591,0.671730654,0.665407372,0.67788988,0.676454761,1.6033390633201081
160-3879-76.cc,160,3879,76,1,1.130438368,1.129159188,1.133741219,1.133667713,1.129376809,1.132153203,1.131957329,1.135932644,1.126697408,1.143068296,1.127695721,1.128503477,1.12808162,1.12744929,1.128200134,2.5421486515824476
160-3879-76.cc,160,3879,76,2,1.062386905,1.066654629,1.062372343,1.067252127,1.069525001,1.062770496,1.059149378,1.064269877,1.061483838,1.067244345,1.063932395,1.062653348,1.062765171,1.06434889,1.069999727,1.298407162655448
160-3879-76.cc,160,3879,76,4,0.896061747,0.894284298,0.90179177,0.90057163,0.898340061,0.898149895,0.905141441,0.901830221,0.896085352,0.898526232,0.895333868,0.896521693,0.902317996,0.895926152,0.902192898,-0.10655686394524093
160-3879-76.cc,160,3879,76,8,0.737248428,0.71916786,0.716960154,0.735992862,0.71528836,0.733169867,0.717964367,0.742422868,0.716982216,0.717377343,0.736333168,0.740114146,0.716116626,0.738532754,0.739312142,1.4135908878666243
162-3729-140.cc,162,3729,140,1,1.729621712,1.725606199,1.724477289,1.72865596,1.722002923,1.717058264,1.72467916,1.724715213,1.716222388,1.710414708,1.729461968,1.712870533,1.728212723,1.727737105,1.714547825,2.9555114878425375
162-3729-140.cc,162,3729,140,2,1.490836384,1.487132097,1.508567786,1.488839372,1.49075564,1.48862892,1.486861938,1.491206265,1.488981683,1.488110741,1.51297594,1.490751613,1.491798143,1.494673635,1.490971666,1.7145877202972732
162-3729-140.cc,162,3729,140,4,1.483741468,1.492685838,1.496245914,1.495481031,1.498057527,1.492986633,1.488505802,1.4902356,1.498063795,1.49566811,1.485092433,1.487628109,1.499022589,1.495230298,1.486521675,0.28402620913305665
162-3729-140.cc,162,3729,140,8,1.501655064,1.496392357,1.496777769,1.502323564,1.487680713,1.497061028,1.498623632,1.487686038,1.48854183,1.495495409,1.496792256,1.498754379,1.489710886,1.496423259,1.497764827,1.6280472825098733
162-4262-144.cc,162,4262,144,1,1.344029283,1.338562119,1.338221119,1.34409106,1.339603851,1.348104393,1.349512692,1.33666574,1.34549817,1.336100807,1.344170212,1.345518609,1.339824752,1.352602454,1.33891506,2.9852180318893042
162-4262-144.cc,162,4262,144,2,1.302113598,1.295691457,1.30107306,1.298610025,1.29876546,1.302710713,1.297419131,1.299364518,1.301011384,1.298234707,1.299455392,1.292322681,1.296105958,1.296030277,1.301353211,1.769764728139977
162-4262-144.cc,162,4262,144,4,1.170159514,1.178299194,1.17072197,1.175735286,1.176494891,1.182837253,1.171978358,1.178103798,1.173379752,1.174488331,1.170664609,1.178829959,1.166250817,1.177208981,1.170653356,0.36247616682630973
162-4262-144.cc,162,4262,144,8,1.095939062,1.107866505,1.096186718,1.09777331,1.095577287,1.0954906,1.092833655,1.093002985,1.087145285,1.089010946,1.095597096,1.088883774,1.094083055,1.087818484,1.0873137,1.6423712289389127
1629-20478-1540.cc,1629,20478,1540,1,4.859808825,4.820524568,4.849389943,4.848536031,4.824430422,4.862251613,4.833593002,4.840687135,4.850468253,4.817207918,4.853649107,4.834819755,4.870948829,4.871962935,4.867116516,3.6188186992187705
1629-20478-1540.cc,1629,20478,1540,2,4.36985618,4.358271259,4.348075725,4.343973261,4.342640466,4.337655916,4.340051805,4.357298549,4.334438458,4.362472688,4.360230787,4.349237704,4.349557696,4.358837605,4.346865197,3.347167742857095
1629-20478-1540.cc,1629,20478,1540,4,3.918911794,3.898755925,3.88276826,3.926973748,3.905195333,3.909537769,3.904429743,3.894572487,3.901452589,3.899728251,3.903463043,3.905623872,3.902739666,3.898938799,3.937958377,2.865624585644916
1629-20478-1540.cc,1629,20478,1540,8,3.802699556,3.722205107,3.720992281,3.732633506,3.735925639,3.726697601,3.73394418,3.728757373,3.983377549,3.949265044,3.733820219,3.725200235,3.727111095,3.731292794,3.803449171,2.149573293265252
164-6478-123.cc,164,6478,123,1,2.241856906,2.240152847,2.239919671,2.242914132,2.222617994,2.238600407,2.235952629,2.226381959,2.232334326,2.22586494,2.239391576,2.238588862,2.235169535,2.241483781,2.236003174,2.850193638346687
164-6478-123.cc,164,6478,123,2,1.967285264,1.957892815,1.964926563,1.957289539,1.980878751,1.963559258,1.959303783,1.964105791,1.965012249,1.962463716,1.966797761,1.969891466,1.96571849,1.968471248,1.964634633,1.733860158251631
164-6478-123.cc,164,6478,123,4,1.766732642,1.765853747,1.76457178,1.76402061,1.763904229,1.769947398,1.768612121,1.766603433,1.755876616,1.767430463,1.770034309,1.755256654,1.768294073,1.76375391,1.763108037,0.4344204168229924
164-6478-123.cc,164,6478,123,8,1.461368734,1.517318892,1.426379022,1.514191709,1.461252444,1.431143446,1.421904851,1.439061587,1.44480313,1.436869976,1.42557399,1.499466717,1.424824235,1.424128039,1.432381334,1.5684498090116112
1642-24757-1455.cc,1642,24757,1455,1,6.30783578,6.294362261,6.287195291,6.246966846,6.288186332,6.287798669,6.299722559,6.281763995,6.286022838,6.300533838,6.308523838,6.307440527,6.291273727,6.286943791,6.285381995,3.346632697565902
1642-24757-1455.cc,1642,24757,1455,2,4.935851317,4.912975582,4.919243981,4.939281933,4.925884651,4.951448357,4.930684224,4.957237357,4.977843078,4.912731838,4.928281933,4.9576343,4.947593651,4.904261325,4.943672264,3.198663801879052
1642-24757-1455.cc,1642,24757,1455,4,4.097103479,4.076198389,4.081722774,4.069687494,4.072410635,4.077659163,4.067638173,4.075426019,4.06430063,4.060735829,4.084945974,4.074389495,4.060144592,4.063209249,4.063860924,2.8559703784643085
1642-24757-1455.cc,1642,24757,1455,8,3.637549559,3.641928874,3.631165972,3.623929092,3.634576344,3.652285143,3.688009732,3.67609068,3.6638189,3.65555011,3.642813615,3.679411562,3.669214979,3.664847225,3.642858113,1.983561003470655
1656-22906-1472.cc,1656,22906,1472,1,4.993426861,5.03322327,5.034311348,5.034502055,5.044515897,5.041481149,5.032453872,5.013948957,5.024734111,4.99814132,5.026591676,5.067701988,5.028039412,5.005958646,5.024781721,3.3344153092401405
1656-22906-1472.cc,1656,22906,1472,2,4.384707342,4.404448697,4.38827769,4.388876992,4.389401963,4.383061575,4.401073749,4.374229964,4.38244834,4.398095066,4.384785548,4.391510479,4.389257624,4.382280027,4.392137556,3.1140381662464853
1656-22906-1472.cc,1656,22906,1472,4,3.716402618,3.707668907,3.693098429,3.709355536,3.716665588,3.713103595,3.719737012,3.725152634,3.718539216,3.72803595,3.718333354,3.711576049,3.757100153,3.709279525,3.722729786,2.700402414083005
1656-22906-1472.cc,1656,22906,1472,8,2.931184956,3.094886927,2.943293238,2.961345022,3.004016298,2.907183518,3.067074199,2.907558978,2.996329814,2.961457256,3.027393967,2.964490004,2.908311364,2.922512282,2.963549457,1.981605045051363
166-2279-144.cc,166,2279,144,1,1.293834556,1.291508721,1.290390886,1.294633849,1.291516463,1.292101463,1.291310503,1.302235885,1.303353156,1.293362359,1.292904769,1.30525008,1.306512149,1.29235289,1.295339405,2.9494520211067012
166-2279-144.cc,166,2279,144,2,1.317100551,1.316750007,1.327557234,1.329106025,1.327139293,1.325747969,1.324118607,1.318478855,1.325160013,1.3197892,1.324902329,1.318786545,1.326506276,1.329275344,1.324420029,1.641467171094523
166-2279-144.cc,166,2279,144,4,1.300876006,1.301384697,1.307315023,1.316313024,1.29580291,1.298329714,1.306034234,1.295792733,1.2991631,1.30231498,1.294188702,1.356353303,1.293573554,1.303954371,1.303822208,0.14477790785204542
166-2279-144.cc,166,2279,144,8,1.283945917,1.28306964,1.278284952,1.282779299,1.290746466,1.282404396,1.281526427,1.282351935,1.289813532,1.284203876,1.285029722,1.28457281,1.290252078,1.279280454,1.28113229,1.6285211284946048
167-3764-117.cc,167,3764,117,1,1.47023127,1.459351571,1.4572204,1.463841969,1.475634437,1.467804289,1.469958835,1.458657521,1.469545883,1.467988493,1.467049379,1.469178282,1.459423607,1.469883115,1.456021692,2.7733066996907128
167-3764-117.cc,167,3764,117,2,1.157857308,1.156153501,1.152362668,1.154743501,1.151394891,1.15422056,1.152989832,1.158370202,1.157177224,1.149483277,1.16440075,1.151751205,1.153154031,1.15357744,1.151770105,1.5307360329318933
167-3764-117.cc,167,3764,117,4,1.068933846,1.078616338,1.080065875,1.07766277,1.070217128,1.073022177,1.078653009,1.069221952,1.07233484,1.071514988,1.069977038,1.07292175,1.073948281,1.072039136,1.071843318,0.11118250298244092
167-3764-117.cc,167,3764,117,8,1.078811326,1.072068675,1.060753915,1.073115511,1.073255672,1.066153975,1.070279326,1.071708577,1.076213859,1.073241268,1.093934453,1.071405078,1.051978876,1.069321448,1.080720553,1.5344266573562864
1670-24522-803.cc,1670,24522,803,1,5.654905723,5.670019271,5.654362481,5.653429784,5.667119846,5.663036037,5.670192335,5.667600683,5.651744228,5.681654968,5.66547429,5.649363827,5.668126186,5.666308577,5.652160475,0.36423785557516203
1670-24522-803.cc,1670,24522,803,2,3.897168055,3.915321389,3.92369162,3.891184171,3.904722914,3.902134903,3.925630688,3.922891688,3.938399449,3.921280934,3.912077153,3.909677254,3.901114958,3.904758741,3.913321606,-0.09202886690259934
1670-24522-803.cc,1670,24522,803,4,3.333511182,3.34716325,3.310114264,3.35136115,3.33462769,3.343574403,3.346135464,3.340242935,3.307321943,3.355752722,3.306425516,3.334851909,3.342369402,3.315792737,3.313582326,-0.5528656654685401
1670-24522-803.cc,1670,24522,803,8,2.957401091,2.855707319,2.89536192,2.93494283,2.840454801,2.963556244,2.949034086,2.890908435,2.830722753,2.885049954,2.913144944,2.948608214,2.957918077,2.884393822,2.840982469,0.3322473229579104
168-3486-154.cc,168,3486,154,1,1.847334671,1.853304064,1.851038108,1.851543165,1.856345149,1.851944635,1.847266663,1.852218779,1.846856104,1.849662805,1.846578037,1.833134318,1.842799399,1.852503215,1.84823358,3.009877640180746
168-3486-154.cc,168,3486,154,2,1.868671333,1.86667492,1.863345724,1.869575781,1.878209503,1.871490476,1.87575446,1.869931906,1.86704056,1.868872269,1.871070559,1.870061624,1.864454817,1.873511411,1.867203753,1.7602744325172037
168-3486-154.cc,168,3486,154,4,1.779456844,1.797276825,1.788114816,1.786279206,1.787244862,1.770832307,1.786857924,1.78175505,1.782931067,1.77626422,1.772697568,1.773871109,1.776022821,1.782136826,1.781391195,0.3175012123551371
168-3486-154.cc,168,3486,154,8,1.747106151,1.757384054,1.741176906,1.740094068,1.755995102,1.751557406,1.749240025,1.748194136,1.741072985,1.750391589,1.740180478,1.744442319,1.748051613,1.74132224,1.752556222,1.6576875526910784
1685-22410-1613.cc,1685,22410,1613,1,5.064762457,5.077457085,5.080099113,5.063534737,5.05733665,5.059658946,5.065069001,5.054235612,5.062540836,5.058740964,5.06460706,5.056925273,5.069610286,5.062185875,5.073033212,3.7411011984478475
1685-22410-1613.cc,1685,22410,1613,2,4.67822213,4.656298999,4.672065268,4.650252138,4.653424158,4.647816271,4.673816711,4.637130422,4.641882034,4.653702017,4.648631667,4.65418809,4.643386319,4.641368838,4.648230884,3.565661943171914
1685-22410-1613.cc,1685,22410,1613,4,3.786735579,3.756867065,3.759910862,3.767566887,3.761945167,3.753802725,3.780090577,3.772932185,3.780117207,3.772240706,3.764593068,3.752017857,3.767850395,3.746415973,3.744814604,3.173163375950118
1685-22410-1613.cc,1685,22410,1613,8,3.488635216,3.487923585,3.482166315,3.508587841,3.513109396,3.511907452,3.489519065,3.509801944,3.489442478,3.509178564,3.481447557,3.484781313,3.509745571,3.483256574,3.502872109,2.2216860148268056
17-237-1.cc,17,237,1,1,0.437086499,0.431359277,0.426173015,0.42639028,0.426080388,0.430752019,0.426275236,0.429375383,0.427284327,0.429836728,0.431182738,0.430167443,0.427863367,0.43121657,0.427069193,2.899321791019157
17-237-1.cc,17,237,1,2,0.404723405,0.400787919,0.40614296,0.401269091,0.403634184,0.404446495,0.404751988,0.401420963,0.40313333,0.404453696,0.400661845,0.404977479,0.401007121,0.405236265,0.402191853,1.4607503410823441
17-237-1.cc,17,237,1,4,0.385809539,0.386816489,0.385986522,0.38896908,0.385684658,0.388060187,0.385863532,0.386837988,0.385362406,0.387167759,0.387639691,0.389358853,0.389347665,0.386116061,0.38586641,-0.1659393840220899
17-237-1.cc,17,237,1,8,0.389086731,0.385925336,0.388327328,0.386163236,0.392319205,0.389847809,0.390438636,0.391661073,0.391691778,0.406503705,0.390314143,0.38810318,0.386670854,0.387629228,0.39078437,1.5824938648458227
17-324-15.cc,17,324,15,1,0.93663623,0.938911016,0.944689251,0.940771246,0.939483143,0.937792569,0.94035486,0.937429513,0.93794002,0.938453243,0.939585374,0.93967009,0.937808955,0.936330972,0.938874271,2.995988006847791
17-324-15.cc,17,324,15,2,0.960943878,0.952542679,0.962756311,0.953929645,0.953635598,0.959955448,0.952991748,0.95454469,0.956374742,0.958293777,0.956627685,0.951785512,0.96106931,0.951693686,0.952501997,1.5632878139018274
17-324-15.cc,17,324,15,4,0.955381823,0.96462231,0.962957153,0.964708432,0.953905419,0.96283392,0.960048964,0.955636573,0.961162974,0.969050169,0.954578814,0.961866208,0.954788203,0.954260959,0.96285093,-0.06425482588492974
17-324-15.cc,17,324,15,8,0.958152388,0.960221427,0.960015718,0.952129394,0.954235079,0.959510797,0.961441493,0.959273309,0.962946098,0.966466025,0.960927536,0.959832598,0.962130038,0.952157003,0.961765741,1.632090878962229
17-355-10.cc,17,355,10,1,0.531704239,0.532330385,0.534086042,0.530704184,0.535050073,0.531486905,0.534801428,0.530236,0.530091612,0.530099828,0.534149288,0.535503562,0.529737382,0.530423865,0.529688431,2.9617633446045764
17-355-10.cc,17,355,10,2,0.5162032,0.51647569,0.52009452,0.516496601,0.515891434,0.521569354,0.520504361,0.520109163,0.519687939,0.521103951,0.51653168,0.517639417,0.524317598,0.520123899,0.519984572,1.5299194678800396
17-355-10.cc,17,355,10,4,0.511435565,0.509139468,0.50679667,0.510096794,0.509791753,0.513231736,0.510393287,0.5088696,0.506461659,0.51170437,0.505934261,0.506105397,0.50960074,0.508546108,0.505858557,-0.09440562131588062
17-355-10.cc,17,355,10,8,0.502411397,0.497059586,0.499812667,0.500379108,0.496364013,0.500758441,0.496600341,0.496249319,0.502697417,0.496240774,0.500599248,0.500972796,0.501449157,0.498676012,0.500026414,1.6143948573048865
17-688-4.c,17,688,4,1,0.179012207,0.179247942,0.17863334,0.177597392,0.179339558,0.178809775,0.179244856,0.179740797,0.178893612,0.179391678,0.179048236,0.178820818,0.177881527,0.179324925,0.178637347,2.9218561554467235
17-688-4.c,17,688,4,2,0.153248689,0.168108296,0.153785042,0.153374934,0.153200376,0.153125172,0.153278009,0.153409912,0.153288552,0.153502231,0.153265064,0.153655391,0.153113402,0.153020087,0.153210412,1.5051320918521778
17-688-4.c,17,688,4,4,0.137171725,0.137201231,0.137426864,0.137309769,0.137380583,0.137486399,0.139223396,0.136917224,0.13720261,0.13723446,0.137192095,0.137290764,0.136873389,0.137462728,0.136701053,-0.10140983571491119
17-688-4.c,17,688,4,8,0.126650998,0.126686524,0.126418001,0.126686706,0.12643936,0.121990381,0.122061897,0.126477836,0.126750188,0.126588266,0.126463659,0.126224326,0.126664695,0.126254155,0.12191661,1.5931311076389214
170-3867-143.cc,170,3867,143,1,1.745688113,1.747023795,1.731137493,1.741847062,1.73533814,1.729117421,1.741920478,1.745393364,1.736545835,1.747946106,1.741656203,1.744384168,1.729167375,1.748926478,1.734291304,2.9278174012854774
170-3867-143.cc,170,3867,143,2,1.768392723,1.766227863,1.764281648,1.781573727,1.767255641,1.771732047,1.770622819,1.768450273,1.773944783,1.775161044,1.774116246,1.774272531,1.772188381,1.770858581,1.776835556,1.6943378253111054
170-3867-143.cc,170,3867,143,4,1.663138443,1.663976043,1.685125962,1.669309005,1.663803094,1.66759233,1.661322085,1.659640634,1.67360173,1.666623368,1.671630437,1.662837417,1.673349477,1.677645284,1.661992681,0.27327148608551455
170-3867-143.cc,170,3867,143,8,1.635920893,1.630814202,1.630958305,1.629409705,1.632354781,1.632883093,1.630039775,1.632883137,1.624575687,1.633562279,1.633350021,1.632188104,1.635634091,1.63467441,1.630392754,1.614710058526938
171-2966-134.cc,171,2966,134,1,1.479115501,1.490149141,1.481363195,1.488627971,1.477351047,1.492510586,1.48130706,1.484310602,1.477347044,1.476673227,1.482492198,1.480429341,1.478818708,1.479602998,1.487592494,2.8570758604375337
171-2966-134.cc,171,2966,134,2,1.405815928,1.411485325,1.404538003,1.404796864,1.397719995,1.400865937,1.408476668,1.400861868,1.408562588,1.408462074,1.399587047,1.407051983,1.410130117,1.41344489,1.403699378,1.5800977337203004
171-2966-134.cc,171,2966,134,4,1.224818136,1.199093194,1.201377843,1.201618634,1.191655061,1.193583128,1.198636292,1.197844556,1.199600665,1.199441027,1.193542016,1.197204187,1.195447311,1.199380975,1.197993638,0.12068725724278945
171-2966-134.cc,171,2966,134,8,1.224647553,1.223184559,1.25232941,1.217324975,1.242339733,1.210235099,1.229312689,1.226256741,1.248782411,1.224845171,1.225405801,1.229181831,1.225329792,1.228990026,1.242224683,1.580049412115586
1719-18923-1539.cc,1719,18923,1539,1,3.922847238,3.962737289,3.92489201,3.94861951,3.922638674,3.948173912,3.947597362,3.959424718,3.946829626,3.941857196,3.954022328,3.962713392,3.953246715,3.949319583,3.952308462,3.330502910517396
1719-18923-1539.cc,1719,18923,1539,2,3.65616563,3.652308515,3.662361741,3.650956572,3.651225429,3.647710419,3.639278802,3.651015152,3.644704413,3.64788943,3.656529709,3.64638716,3.656468431,3.650018901,3.638879459,2.95245701473674
1719-18923-1539.cc,1719,18923,1539,4,3.574967646,3.589211251,3.580490234,3.573076766,3.572663286,3.586406972,3.564423977,3.565715068,3.572927981,3.580271259,3.577507632,3.581947281,3.585010541,3.574626342,3.58131287,2.3832975055011105
1719-18923-1539.cc,1719,18923,1539,8,2.691794564,2.686033984,2.693493793,2.693771396,2.686105734,2.682297068,2.683786649,2.683544786,2.675228716,2.683743439,2.694002074,2.681046373,2.686722553,2.691851096,2.675470371,1.992707616332572
172-2148-46.cc,172,2148,46,1,1.456523759,1.456922184,1.460656467,1.459620739,1.462351201,1.457255177,1.459333696,1.46008698,1.458023602,1.453269479,1.460204588,1.457290795,1.466132676,1.465851667,1.462209358,2.2568956247370022
172-2148-46.cc,172,2148,46,2,1.373194689,1.377461633,1.375720782,1.367907565,1.365230337,1.366847498,1.379825437,1.373914599,1.370235834,1.369412062,1.373263819,1.364446304,1.372921757,1.366134095,1.366617458,0.9286666743613551
172-2148-46.cc,172,2148,46,4,1.264251645,1.274419942,1.264323596,1.269840927,1.268182732,1.271834924,1.264706677,1.271722887,1.263226096,1.276778817,1.266800293,1.268201634,1.276967411,1.269767445,1.275193572,-0.5403106588821281
172-2148-46.cc,172,2148,46,8,1.27162034,1.256271522,1.268396993,1.255462771,1.259216566,1.252630849,1.258541695,1.265864789,1.25421003,1.265413882,1.258755259,1.247994243,1.26527771,1.247931741,1.246064992,1.2716569446621495
172-2372-161.cc,172,2372,161,1,0.995268767,0.996044332,0.998580119,0.999605221,1.000537641,0.995825312,0.991924112,0.993892246,1.00003926,0.995885505,0.997875036,0.9984747,0.999746477,0.99747911,1.000790758,3.0253579708447007
172-2372-161.cc,172,2372,161,2,1.024016881,1.021330615,1.02231399,1.028222248,1.021379243,1.019871195,1.023821655,1.018505967,1.035238714,1.023857152,1.020937426,1.021068472,1.019082959,1.025269863,1.020581364,1.7249238526685593
172-2372-161.cc,172,2372,161,4,0.919594555,0.923086661,0.924629656,0.922077912,0.929373992,0.91939564,0.923926894,0.919858576,0.927997738,0.920235533,0.921995581,0.927402183,0.922493848,0.920060125,0.920110121,0.2306744938925517
172-2372-161.cc,172,2372,161,8,0.907789894,0.908882534,0.907908789,0.908220034,0.922735454,0.913228235,0.889301905,0.892353857,0.913432756,0.921413902,0.915570783,0.902236436,0.890943573,0.913498372,0.889288912,1.6686512866456378
174-2593-146.cc,174,2593,146,1,1.337020678,1.348722102,1.345653008,1.339220459,1.346949722,1.350543716,1.347225247,1.337453807,1.348564144,1.348729258,1.343493707,1.357474441,1.345006588,1.336938193,1.336229627,2.9160434329129754
174-2593-146.cc,174,2593,146,2,1.284676035,1.282812487,1.282273755,1.288505455,1.298228741,1.287246367,1.286547762,1.2807296,1.282243893,1.283094968,1.291114607,1.29359092,1.282614992,1.290072693,1.282142015,1.6236691374792673
174-2593-146.cc,174,2593,146,4,1.179914075,1.178826866,1.178800518,1.180818452,1.183694294,1.181578231,1.186887408,1.180501178,1.183319092,1.182027929,1.179207454,1.18035848,1.178502883,1.178607908,1.187633058,0.14498095591092758
174-2593-146.cc,174,2593,146,8,1.161188622,1.157504598,1.166489261,1.14077645,1.172201521,1.165420645,1.143907311,1.134759879,1.14269237,1.164401428,1.143187048,1.16819142,1.135572056,1.159188598,1.157415257,1.6118462299705536
174-2992-157.cc,174,2992,157,1,1.480116105,1.491603122,1.47966915,1.489879621,1.483098336,1.482504997,1.49021257,1.488771954,1.498571806,1.489401997,1.491801993,1.489369987,1.493577684,1.479039455,1.492223342,2.9905036232689937
174-2992-157.cc,174,2992,157,2,1.437570855,1.447322942,1.44411718,1.443807467,1.43473642,1.435152901,1.44775007,1.442095062,1.439610408,1.444111485,1.44137244,1.442834786,1.435906556,1.445928673,1.439870532,1.7186563903492351
174-2992-157.cc,174,2992,157,4,1.440654566,1.438917457,1.43421974,1.439932402,1.437149451,1.443488198,1.445404224,1.450032082,1.442975282,1.435613098,1.442521226,1.447104902,1.446906732,1.435688837,1.436958713,0.2552549066652637
174-2992-157.cc,174,2992,157,8,1.361351711,1.329032832,1.322127418,1.320672629,1.343487769,1.336600876,1.348847255,1.336731833,1.324286911,1.325927373,1.334779745,1.334593446,1.34233395,1.341644387,1.337204479,1.6496238679194954
174-5284-140.cc,174,5284,140,1,2.139091511,2.138095622,2.135782014,2.156352114,2.143529237,2.138376489,2.15088699,2.141678023,2.154400261,2.152355463,2.154382988,2.146006465,2.180919872,2.139774026,2.138642613,2.8933610319598984
174-5284-140.cc,174,5284,140,2,1.700850486,1.697466705,1.697009059,1.695935374,1.694453861,1.696159632,1.702719227,1.690905943,1.715732532,1.69503437,1.69635881,1.700969351,1.689812972,1.704805345,1.698037505,1.725413089471704
174-5284-140.cc,174,5284,140,4,1.689805723,1.693917544,1.688515609,1.686532911,1.693156736,1.692562889,1.700889318,1.696771817,1.691112297,1.703363559,1.687048914,1.697263936,1.703069649,1.691616719,1.697436828,0.37194112339279317
174-5284-140.cc,174,5284,140,8,1.734576549,1.736361291,1.748181201,1.74748293,1.741930342,1.736324317,1.740712268,1.746792828,1.73202787,1.725036939,1.773873639,1.742874738,1.744803688,1.745562661,1.728025881,1.5946928668248925
1744-32738-1573.cc,1744,32738,1573,1,7.440102551,7.459935093,7.486242739,7.444220403,7.447989867,7.437946627,7.490797309,7.491268571,7.492454975,7.453568888,7.439942535,7.442142092,7.484997806,7.439009275,7.476286887,3.6528180853876844
1744-32738-1573.cc,1744,32738,1573,2,5.769281606,5.750561569,5.778172869,5.774454032,5.762711063,5.794565579,5.785785836,5.780678895,5.788327048,5.789683177,5.776826158,5.780825018,5.790721822,5.790239029,5.792753267,3.8355195807369133
1744-32738-1573.cc,1744,32738,1573,4,5.409370193,5.428849768,5.423254117,5.417992811,5.439452642,5.416599037,5.403285144,5.428152257,5.433260594,5.443061382,5.43804544,5.429480878,5.413796567,5.430743763,5.436864965,3.803489829553464
1744-32738-1573.cc,1744,32738,1573,8,4.244759174,4.163219099,4.235782254,4.189607533,4.136339873,4.234040923,4.240891662,4.235973562,4.268094897,4.164198149,4.160563621,4.139484616,4.184205309,4.159206971,4.23430693,2.1496993596589293
175-3307-155.cc,175,3307,155,1,1.530761649,1.528709058,1.52955414,1.541912953,1.552295251,1.53053221,1.534108946,1.527442303,1.539174245,1.542233123,1.557505549,1.527249049,1.543026317,1.534335852,1.549086266,2.9731843595129552
175-3307-155.cc,175,3307,155,2,1.433654796,1.409353373,1.411426016,1.408176462,1.411964278,1.413702989,1.413701479,1.417700123,1.418516401,1.411037819,1.408231325,1.40386532,1.405172454,1.40745463,1.408925993,1.715822676510418
175-3307-155.cc,175,3307,155,4,1.410815459,1.409347806,1.402183379,1.406392495,1.40925838,1.404419244,1.402889162,1.407539437,1.407122409,1.40321795,1.40566747,1.405941791,1.402666304,1.406134656,1.407122306,0.26802933030775306
175-3307-155.cc,175,3307,155,8,1.409396336,1.417866757,1.415389258,1.417884439,1.407913502,1.413062394,1.412211402,1.414078213,1.4075673,1.411298498,1.411512914,1.4119314,1.406180421,1.407979099,1.407084893,1.6401627171120585
176-4208-149.cc,176,4208,149,1,1.53858488,1.541656834,1.537478032,1.547105996,1.544239896,1.540022185,1.539502349,1.540147823,1.545247605,1.540331632,1.539951224,1.543962663,1.542457277,1.541772307,1.541153773,2.933301755213615
176-4208-149.cc,176,4208,149,2,1.371518677,1.378149746,1.379637106,1.378350467,1.374243154,1.372133219,1.373746866,1.375717108,1.378418526,1.377234264,1.376781522,1.376727676,1.375152489,1.374200417,1.379604074,1.7170534425029478
176-4208-149.cc,176,4208,149,4,1.345919153,1.34662628,1.341739257,1.341825533,1.347368807,1.340878156,1.340218169,1.378889508,1.338272511,1.340355043,1.335170654,1.343759577,1.341477338,1.338383589,1.340686788,0.31288102548334457
176-4208-149.cc,176,4208,149,8,1.199131367,1.196429661,1.191045919,1.207862414,1.19762283,1.205683613,1.184120072,1.197770293,1.209710418,1.184293675,1.187500906,1.216809684,1.185413369,1.185216549,1.206684045,1.617833025051056
1766-30674-1646.cc,1766,30674,1646,1,8.213990481,8.309542239,8.279560871,8.253776704,8.276450571,8.289697484,8.298687324,8.281868668,8.306065801,8.276228078,8.280632653,8.270210731,8.272012352,8.288758004,8.238055078,3.7928480963740827
1766-30674-1646.cc,1766,30674,1646,2,6.575981793,6.538739967,6.516421311,6.56681729,6.558155078,6.528269011,6.548604326,6.54694334,6.509914956,6.575799165,6.543555727,6.564201088,6.560817846,6.539200202,6.535877296,3.9278577984993297
1766-30674-1646.cc,1766,30674,1646,4,6.188166195,6.175652772,6.161900743,6.166116852,6.178265954,6.176217379,6.18010822,6.178652267,6.161766644,6.182064441,6.2210249,6.152298765,6.178265547,6.151297495,6.17453342,3.8408313317003793
1766-30674-1646.cc,1766,30674,1646,8,4.996138586,5.008966126,5.036146709,5.270947718,5.023535158,5.338937389,5.322688785,5.250599386,5.028040604,5.297821786,5.023155378,5.244806163,5.004519569,5.005251812,5.600110123,2.2385949139047083
177-3334-152.cc,177,3334,152,1,1.330387305,1.333475712,1.333996606,1.335340006,1.32378973,1.339135788,1.324420346,1.33310295,1.330670352,1.333677265,1.323048096,1.325057897,1.323112235,1.327891655,1.321680401,2.9416162721462302
