Filename,Functions,Expected_insns,Parallel,Inlined_percentage,Num_partitions,Repetition,CompileTime
0-0-1.c,0,0,false,0.0,0,Execution_1,0.027960504
0-0-1.c,0,0,true,0.0,0,Execution_1,0.021524143
0-0-10.cc,0,0,false,0.0,1,Execution_1,0.121969899
0-0-10.cc,0,0,true,0.0,1,Execution_1,0.108891216
0-0-11.cc,0,0,false,0.0,0,Execution_1,0.016833785
0-0-11.cc,0,0,true,0.0,0,Execution_1,0.0163929
0-0-12.cc,0,0,false,0.0,1,Execution_1,0.016855476
0-0-12.cc,0,0,true,0.0,1,Execution_1,0.016552163
0-0-13.cc,0,0,false,0.0,4,Execution_1,0.31315455
0-0-13.cc,0,0,true,0.0,4,Execution_1,0.337393066
0-0-14.cc,0,0,false,0.0,0,Execution_1,0.334169038
0-0-14.cc,0,0,true,0.0,0,Execution_1,0.332100625
0-0-15.cc,0,0,false,0.0,2,Execution_1,0.113025178
0-0-15.cc,0,0,true,0.0,2,Execution_1,0.123054986
0-0-16.cc,0,0,false,0.0,7,Execution_1,0.211934002
0-0-16.cc,0,0,true,0.0,7,Execution_1,0.226860643
0-0-17.cc,0,0,false,0.0,3,Execution_1,0.017419008
0-0-17.cc,0,0,true,0.0,3,Execution_1,0.033817394
0-0-2.c,0,0,false,0.0,1,Execution_1,0.015352079
0-0-2.c,0,0,true,0.0,1,Execution_1,0.015053776
0-0-3.c,0,0,false,0.0,0,Execution_1,0.016802932
0-0-3.c,0,0,true,0.0,0,Execution_1,0.015934951
0-0-4.c,0,0,false,0.0,0,Execution_1,0.017830595
0-0-4.c,0,0,true,0.0,0,Execution_1,0.017370119
0-0-5.c,0,0,false,0.0,0,Execution_1,0.017828237
0-0-5.c,0,0,true,0.0,0,Execution_1,0.01730473
0-0-6.c,0,0,false,0.0,3,Execution_1,0.020210777
0-0-6.c,0,0,true,0.0,3,Execution_1,0.03701313
0-0-7.cc,0,0,false,0.0,1,Execution_1,0.107485482
0-0-7.cc,0,0,true,0.0,1,Execution_1,0.107143871
0-0-8.cc,0,0,false,0.0,1,Execution_1,0.108836676
0-0-8.cc,0,0,true,0.0,1,Execution_1,0.107829824
0-0-9.cc,0,0,false,0.0,1,Execution_1,0.107681786
0-0-9.cc,0,0,true,0.0,1,Execution_1,0.107351501
1-10-23.c,1,10,false,0.0,1,Execution_1,0.041896814
1-10-23.c,1,10,true,0.0,1,Execution_1,0.028873689
1-10-24.c,1,10,false,0.0,2,Execution_1,0.032625625
1-10-24.c,1,10,true,0.0,2,Execution_1,0.042500759
1-104-22.c,1,104,false,0.0,1,Execution_1,0.060373577
1-104-22.c,1,104,true,0.0,1,Execution_1,0.059406736
1-11-37.cc,1,11,false,0.0,6,Execution_1,0.478051487
1-11-37.cc,1,11,true,0.0,6,Execution_1,0.477258687
1-12-13.c,1,12,false,0.0,1,Execution_1,0.035423416
1-12-13.c,1,12,true,0.0,1,Execution_1,0.035078863
1-12-27.c,1,12,false,0.0,2,Execution_1,0.029909487
1-12-27.c,1,12,true,0.0,2,Execution_1,0.04070441
1-14-29.c,1,14,false,0.0,1,Execution_1,0.029733716
1-14-29.c,1,14,true,0.0,1,Execution_1,0.029279412
1-14-9.c,1,14,false,0.0,1,Execution_1,0.034185359
1-14-9.c,1,14,true,0.0,1,Execution_1,0.033954958
1-15-26.c,1,15,false,0.0,1,Execution_1,0.030662143
1-15-26.c,1,15,true,0.0,1,Execution_1,0.030197634
1-15-4.c,1,15,false,0.0,2,Execution_1,0.033827026
1-15-4.c,1,15,true,0.0,2,Execution_1,0.04419722
1-15-8.c,1,15,false,0.0,1,Execution_1,0.034519194
1-15-8.c,1,15,true,0.0,1,Execution_1,0.034125801
1-169-38.cc,1,169,false,0.0,1,Execution_1,0.324304934
1-169-38.cc,1,169,true,0.0,1,Execution_1,0.326593197
1-18-28.c,1,18,false,0.0,1,Execution_1,0.030999615
1-18-28.c,1,18,true,0.0,1,Execution_1,0.03071535
1-19-25.c,1,19,false,0.0,1,Execution_1,0.031851151
1-19-25.c,1,19,true,0.0,1,Execution_1,0.031747156
1-19-36.cc,1,19,false,0.0,3,Execution_1,0.140650483
1-19-36.cc,1,19,true,0.0,3,Execution_1,0.15814256
1-20-21.c,1,20,false,0.0,1,Execution_1,0.035092304
1-20-21.c,1,20,true,0.0,1,Execution_1,0.03475896
1-22-2.c,1,22,false,0.0,1,Execution_1,0.034484441
1-22-2.c,1,22,true,0.0,1,Execution_1,0.034028049
1-223-12.c,1,223,false,0.0,6,Execution_1,0.10566761
1-223-12.c,1,223,true,0.0,6,Execution_1,0.12279452
1-231-35.cc,1,231,false,0.0,2,Execution_1,0.151762017
1-231-35.cc,1,231,true,0.0,2,Execution_1,0.161966553
1-25-19.c,1,25,false,0.0,1,Execution_1,0.032754513
1-25-19.c,1,25,true,0.0,1,Execution_1,0.032433379
1-25-31.cc,1,25,false,0.0,28,Execution_1,0.167207181
1-25-31.cc,1,25,true,0.0,28,Execution_1,0.19026975
1-25-5.c,1,25,false,0.0,1,Execution_1,0.033074687
1-25-5.c,1,25,true,0.0,1,Execution_1,0.032763979
1-26-3.c,1,26,false,0.0,1,Execution_1,0.03769103
1-26-3.c,1,26,true,0.0,1,Execution_1,0.037134286
1-27-1.c,1,27,false,0.0,5,Execution_1,0.038249544
1-27-1.c,1,27,true,0.0,5,Execution_1,0.056169599
1-27-17.c,1,27,false,0.0,3,Execution_1,0.034412773
1-27-17.c,1,27,true,0.0,3,Execution_1,0.052420007
1-28-18.c,1,28,false,0.0,1,Execution_1,0.029330627
1-28-18.c,1,28,true,0.0,1,Execution_1,0.02909661
1-283-11.c,1,283,false,0.0,1,Execution_1,0.121645804
1-283-11.c,1,283,true,0.0,1,Execution_1,0.121385742
1-29-14.c,1,29,false,0.0,1,Execution_1,0.031617715
1-29-14.c,1,29,true,0.0,1,Execution_1,0.031352513
1-3-10.c,1,3,false,0.0,2,Execution_1,0.027299697
1-3-10.c,1,3,true,0.0,2,Execution_1,0.037783822
1-3-33.cc,1,3,false,0.0,2,Execution_1,0.463020264
1-3-33.cc,1,3,true,0.0,2,Execution_1,0.47328677
1-43-34.cc,1,43,false,0.0,1,Execution_1,0.371197767
1-43-34.cc,1,43,true,0.0,1,Execution_1,0.371180558
1-5-20.c,1,5,false,0.0,1,Execution_1,0.025504269
1-5-20.c,1,5,true,0.0,1,Execution_1,0.025315438
1-54-16.c,1,54,false,0.0,1,Execution_1,0.053583023
1-54-16.c,1,54,true,0.0,1,Execution_1,0.053280836
1-59-7.c,1,59,false,0.0,3,Execution_1,0.044346418
1-59-7.c,1,59,true,0.0,3,Execution_1,0.0573113
1-6-15.c,1,6,false,0.0,1,Execution_1,0.025888248
1-6-15.c,1,6,true,0.0,1,Execution_1,0.025108486
1-7-39.cc,1,7,false,0.0,2,Execution_1,0.339640922
1-7-39.cc,1,7,true,0.0,2,Execution_1,0.348618081
1-73-32.cc,1,73,false,0.0,1,Execution_1,0.11704552
1-73-32.cc,1,73,true,0.0,1,Execution_1,0.116859316
1-8-6.c,1,8,false,0.0,1,Execution_1,0.028328758
1-8-6.c,1,8,true,0.0,1,Execution_1,0.027993712
1-9-30.cc,1,9,false,0.0,4,Execution_1,0.987723341
1-9-30.cc,1,9,true,0.0,4,Execution_1,1.002527376
10-10726-5.cc,10,10726,false,0.992625,116,Execution_1,5.087926643
10-10726-5.cc,10,10726,true,0.992625,116,Execution_1,5.246936744
10-220-1.c,10,220,false,0.0,11,Execution_1,0.084936557
10-220-1.c,10,220,true,0.0,11,Execution_1,0.095411611
10-2221-8.cc,10,2221,false,0.969027,114,Execution_1,0.881859342
10-2221-8.cc,10,2221,true,0.969027,114,Execution_1,0.892184887
10-242-3.cc,10,242,false,0.666667,3,Execution_1,0.415548909
10-242-3.cc,10,242,true,0.666667,3,Execution_1,0.402952611
10-270-4.cc,10,270,false,0.625,5,Execution_1,0.93731832
10-270-4.cc,10,270,true,0.625,5,Execution_1,0.949936961
10-339-11.cc,10,339,false,0.090909,21,Execution_1,0.207753724
10-339-11.cc,10,339,true,0.090909,21,Execution_1,0.205783704
10-350-10.cc,10,350,false,0.416667,116,Execution_1,0.730373306
10-350-10.cc,10,350,true,0.416667,116,Execution_1,0.706012649
10-383-2.cc,10,383,false,0.5,115,Execution_1,0.744629164
10-383-2.cc,10,383,true,0.5,115,Execution_1,0.780976439
10-387-6.cc,10,387,false,0.583333,112,Execution_1,0.570946188
10-387-6.cc,10,387,true,0.583333,112,Execution_1,0.588233716
10-423-7.cc,10,423,false,0.84,115,Execution_1,0.737316748
10-423-7.cc,10,423,true,0.84,115,Execution_1,0.75011099
10-423-9.cc,10,423,false,0.681818,7,Execution_1,0.234314941
10-423-9.cc,10,423,true,0.681818,7,Execution_1,0.23283248
100-3008-1.cc,100,3008,false,0.829932,132,Execution_1,1.467885252
100-3008-1.cc,100,3008,true,0.829932,132,Execution_1,1.321939338
100-8606-2.cc,100,8606,false,0.937947,131,Execution_1,2.822393508
100-8606-2.cc,100,8606,true,0.937947,131,Execution_1,2.535902596
1015-20267-1.cc,1015,20267,false,0.186179,659,Execution_1,5.743965516
1015-20267-1.cc,1015,20267,true,0.186179,659,Execution_1,3.96515958
102-1883-2.cc,102,1883,false,0.308333,97,Execution_1,1.172978132
102-1883-2.cc,102,1883,true,0.308333,97,Execution_1,1.107463781
102-3844-3.cc,102,3844,false,0.896552,127,Execution_1,1.582953891
102-3844-3.cc,102,3844,true,0.896552,127,Execution_1,1.453713846
102-3908-1.cc,102,3908,false,0.817757,111,Execution_1,1.804166579
102-3908-1.cc,102,3908,true,0.817757,111,Execution_1,1.49153727
103-4020-3.cc,103,4020,false,0.899666,145,Execution_1,1.676704028
103-4020-3.cc,103,4020,true,0.899666,145,Execution_1,1.442561343
103-5107-2.cc,103,5107,false,0.943888,134,Execution_1,1.88521081
103-5107-2.cc,103,5107,true,0.943888,134,Execution_1,1.734770478
103-8214-1.cc,103,8214,false,0.086538,101,Execution_1,2.15569592
103-8214-1.cc,103,8214,true,0.086538,101,Execution_1,1.552673063
104-3709-1.cc,104,3709,false,0.697479,174,Execution_1,1.538895565
104-3709-1.cc,104,3709,true,0.697479,174,Execution_1,1.354404002
104-8813-2.cc,104,8813,false,0.344828,97,Execution_1,2.050518859
104-8813-2.cc,104,8813,true,0.344828,97,Execution_1,1.778670281
1040-36484-1.cc,1040,36484,false,0.775928,476,Execution_1,12.967953061
1040-36484-1.cc,1040,36484,true,0.775928,476,Execution_1,11.332228574
105-3102-3.cc,105,3102,false,0.385827,73,Execution_1,0.895327795
105-3102-3.cc,105,3102,true,0.385827,73,Execution_1,0.677564323
105-4279-5.cc,105,4279,false,0.558333,176,Execution_1,1.977927561
105-4279-5.cc,105,4279,true,0.558333,176,Execution_1,1.809651186
105-4403-2.cc,105,4403,false,0.79803,135,Execution_1,2.076680225
105-4403-2.cc,105,4403,true,0.79803,135,Execution_1,1.843396088
105-4898-4.cc,105,4898,false,0.525316,172,Execution_1,1.757187132
105-4898-4.cc,105,4898,true,0.525316,172,Execution_1,1.499872705
105-9205-1.cc,105,9205,false,0.880841,171,Execution_1,2.503917286
105-9205-1.cc,105,9205,true,0.880841,171,Execution_1,2.071184957
106-17640-3.cc,106,17640,false,0.947537,141,Execution_1,4.076825857
106-17640-3.cc,106,17640,true,0.947537,141,Execution_1,4.011567854
106-8251-2.cc,106,8251,false,0.362832,116,Execution_1,1.811808522
106-8251-2.cc,106,8251,true,0.362832,116,Execution_1,1.273806782
106-8403-1.cc,106,8403,false,0.760956,213,Execution_1,2.613017848
106-8403-1.cc,106,8403,true,0.760956,213,Execution_1,2.452213616
107-5036-1.cc,107,5036,false,0.837563,137,Execution_1,2.155621604
107-5036-1.cc,107,5036,true,0.837563,137,Execution_1,1.721488605
108-2651-1.cc,108,2651,false,0.153846,57,Execution_1,1.008100151
108-2651-1.cc,108,2651,true,0.153846,57,Execution_1,0.838240979
108-3203-3.cc,108,3203,false,0.668966,35,Execution_1,2.503615683
108-3203-3.cc,108,3203,true,0.668966,35,Execution_1,2.418235171
108-4488-2.cc,108,4488,false,0.881679,140,Execution_1,1.975476264
108-4488-2.cc,108,4488,true,0.881679,140,Execution_1,1.89917209
109-12401-3.cc,109,12401,false,0.937352,206,Execution_1,2.621358253
109-12401-3.cc,109,12401,true,0.937352,206,Execution_1,2.380052244
109-14629-2.cc,109,14629,false,0.963376,145,Execution_1,2.219519797
109-14629-2.cc,109,14629,true,0.963376,145,Execution_1,1.947989906
109-1964-1.cc,109,1964,false,0.220339,77,Execution_1,1.470697869
109-1964-1.cc,109,1964,true,0.220339,77,Execution_1,1.398347969
11-120-3.cc,11,120,false,0.0,10,Execution_1,0.375065488
11-120-3.cc,11,120,true,0.0,10,Execution_1,0.374070571
11-168-5.cc,11,168,false,0.0,15,Execution_1,0.715336204
11-168-5.cc,11,168,true,0.0,15,Execution_1,0.739973007
11-188-2.cc,11,188,false,0.0,8,Execution_1,0.158496923
11-188-2.cc,11,188,true,0.0,8,Execution_1,0.170450507
11-368-7.cc,11,368,false,0.428571,8,Execution_1,0.539753565
11-368-7.cc,11,368,true,0.428571,8,Execution_1,0.530721042
11-460-1.c,11,460,false,0.090909,11,Execution_1,0.117764737
11-460-1.c,11,460,true,0.090909,11,Execution_1,0.138311594
11-485-8.cc,11,485,false,0.454545,111,Execution_1,0.865211902
11-485-8.cc,11,485,true,0.454545,111,Execution_1,0.88599843
11-547-6.cc,11,547,false,0.272727,118,Execution_1,0.90931971
11-547-6.cc,11,547,true,0.272727,118,Execution_1,0.935613005
11-673-4.cc,11,673,false,0.882353,2,Execution_1,0.520495102
11-673-4.cc,11,673,true,0.882353,2,Execution_1,0.499047767
110-7694-1.cc,110,7694,false,0.842956,164,Execution_1,2.338807781
110-7694-1.cc,110,7694,true,0.842956,164,Execution_1,1.882344979
111-6170-2.cc,111,6170,false,0.810289,153,Execution_1,2.07537309
111-6170-2.cc,111,6170,true,0.810289,153,Execution_1,1.777241843
111-6626-1.c,111,6626,false,0.857143,80,Execution_1,1.757307613
111-6626-1.c,111,6626,true,0.857143,80,Execution_1,1.251181245
112-3088-1.cc,112,3088,false,0.779412,9,Execution_1,1.75802195
112-3088-1.cc,112,3088,true,0.779412,9,Execution_1,1.650103154
112-4298-2.cc,112,4298,false,0.921769,124,Execution_1,1.825875914
112-4298-2.cc,112,4298,true,0.921769,124,Execution_1,1.556563491
113-14806-4.cc,113,14806,false,0.925879,163,Execution_1,3.528032761
113-14806-4.cc,113,14806,true,0.925879,163,Execution_1,3.045518161
113-2461-1.cc,113,2461,false,0.763158,54,Execution_1,2.455256552
113-2461-1.cc,113,2461,true,0.763158,54,Execution_1,2.355350749
113-3890-2.cc,113,3890,false,0.774194,120,Execution_1,1.809666777
113-3890-2.cc,113,3890,true,0.774194,120,Execution_1,1.582262029
113-5188-5.cc,113,5188,false,0.926582,132,Execution_1,2.345173712
113-5188-5.cc,113,5188,true,0.926582,132,Execution_1,2.445726842
113-7755-3.cc,113,7755,false,0.902174,134,Execution_1,2.387335534
113-7755-3.cc,113,7755,true,0.902174,134,Execution_1,2.143941818
114-34271-2.cc,114,34271,false,0.984825,169,Execution_1,4.927982194
114-34271-2.cc,114,34271,true,0.984825,169,Execution_1,5.011307796
114-4146-3.cc,114,4146,false,0.859316,16,Execution_1,1.509926964
114-4146-3.cc,114,4146,true,0.859316,16,Execution_1,1.25819511
114-5468-1.cc,114,5468,false,0.90493,118,Execution_1,2.321397962
114-5468-1.cc,114,5468,true,0.90493,118,Execution_1,1.977549075
115-4111-2.cc,115,4111,false,0.840989,135,Execution_1,1.925279373
115-4111-2.cc,115,4111,true,0.840989,135,Execution_1,1.688164842
115-7603-1.cc,115,7603,false,0.612245,190,Execution_1,2.475396183
115-7603-1.cc,115,7603,true,0.612245,190,Execution_1,2.048055441
116-3044-3.cc,116,3044,false,0.626667,36,Execution_1,1.212480367
116-3044-3.cc,116,3044,true,0.626667,36,Execution_1,1.128972852
116-3813-2.cc,116,3813,false,0.617225,199,Execution_1,1.58608186
116-3813-2.cc,116,3813,true,0.617225,199,Execution_1,1.32601961
116-7239-4.cc,116,7239,false,0.936242,147,Execution_1,2.411162142
116-7239-4.cc,116,7239,true,0.936242,147,Execution_1,2.150681617
116-9439-1.cc,116,9439,false,0.906294,171,Execution_1,2.295214323
116-9439-1.cc,116,9439,true,0.906294,171,Execution_1,1.839829514
117-21950-4.cc,117,21950,false,0.949791,55,Execution_1,4.448881993
117-21950-4.cc,117,21950,true,0.949791,55,Execution_1,3.264348453
117-3877-3.cc,117,3877,false,0.246032,98,Execution_1,1.226883105
117-3877-3.cc,117,3877,true,0.246032,98,Execution_1,1.038442342
117-4178-1.cc,117,4178,false,0.375,53,Execution_1,1.455410337
117-4178-1.cc,117,4178,true,0.375,53,Execution_1,1.226853912
117-8693-2.cc,117,8693,false,0.83301,190,Execution_1,2.488153492
117-8693-2.cc,117,8693,true,0.83301,190,Execution_1,2.15215681
119-11281-1.cc,119,11281,false,0.754209,189,Execution_1,2.972403847
119-11281-1.cc,119,11281,true,0.754209,189,Execution_1,2.412920012
12-125-7.cc,12,125,false,0.363636,10,Execution_1,0.952851434
12-125-7.cc,12,125,true,0.363636,10,Execution_1,0.968792514
12-195-3.cc,12,195,false,0.307692,9,Execution_1,0.501266039
12-195-3.cc,12,195,true,0.307692,9,Execution_1,0.499253942
12-196-2.cc,12,196,false,0.181818,9,Execution_1,0.500284572
12-196-2.cc,12,196,true,0.181818,9,Execution_1,0.525031113
12-389-4.cc,12,389,false,0.642857,8,Execution_1,0.511039968
12-389-4.cc,12,389,true,0.642857,8,Execution_1,0.529843571
12-408-13.cc,12,408,false,0.333333,112,Execution_1,0.727103591
12-408-13.cc,12,408,true,0.333333,112,Execution_1,0.753418545
12-450-10.cc,12,450,false,0.782609,111,Execution_1,0.775001034
12-450-10.cc,12,450,true,0.782609,111,Execution_1,0.800007522
12-464-9.cc,12,464,false,0.533333,116,Execution_1,0.807691053
12-464-9.cc,12,464,true,0.533333,116,Execution_1,0.840668905
12-512-6.cc,12,512,false,0.75,5,Execution_1,0.21766743
12-512-6.cc,12,512,true,0.75,5,Execution_1,0.227833876
12-65-12.cc,12,65,false,0.0,7,Execution_1,0.358630106
12-65-12.cc,12,65,true,0.0,7,Execution_1,0.368066177
12-659-11.cc,12,659,false,0.166667,118,Execution_1,0.598973718
12-659-11.cc,12,659,true,0.166667,118,Execution_1,0.629096293
12-798-1.cc,12,798,false,0.636364,123,Execution_1,0.793653851
12-798-1.cc,12,798,true,0.636364,123,Execution_1,0.793884592
12-850-5.cc,12,850,false,0.583333,112,Execution_1,0.567431394
12-850-5.cc,12,850,true,0.583333,112,Execution_1,0.602387028
12-864-8.cc,12,864,false,0.5,112,Execution_1,0.924449924
12-864-8.cc,12,864,true,0.5,112,Execution_1,0.96604192
120-5181-1.cc,120,5181,false,0.849265,145,Execution_1,1.99542914
120-5181-1.cc,120,5181,true,0.849265,145,Execution_1,1.856537973
122-2736-3.cc,122,2736,false,0.760563,137,Execution_1,1.504916551
122-2736-3.cc,122,2736,true,0.760563,137,Execution_1,1.407551961
122-4210-1.cc,122,4210,false,0.721569,173,Execution_1,1.709485618
122-4210-1.cc,122,4210,true,0.721569,173,Execution_1,1.468623342
122-8823-2.cc,122,8823,false,0.325758,96,Execution_1,2.446459291
122-8823-2.cc,122,8823,true,0.325758,96,Execution_1,1.911519719
123-4816-1.cc,123,4816,false,0.893805,145,Execution_1,1.939868188
123-4816-1.cc,123,4816,true,0.893805,145,Execution_1,1.623595545
123-5442-2.cc,123,5442,false,0.903346,122,Execution_1,2.152871193
123-5442-2.cc,123,5442,true,0.903346,122,Execution_1,2.035827069
124-10379-1.cc,124,10379,false,0.933723,135,Execution_1,2.78054498
124-10379-1.cc,124,10379,true,0.933723,135,Execution_1,2.406069651
125-4467-2.cc,125,4467,false,0.925287,136,Execution_1,1.985358982
125-4467-2.cc,125,4467,true,0.925287,136,Execution_1,1.816713151
125-6789-1.cc,125,6789,false,0.848387,152,Execution_1,2.686709262
125-6789-1.cc,125,6789,true,0.848387,152,Execution_1,2.417544176
126-4189-2.cc,126,4189,false,0.914557,125,Execution_1,2.000428562
126-4189-2.cc,126,4189,true,0.914557,125,Execution_1,1.615529666
126-6382-1.cc,126,6382,false,0.870427,80,Execution_1,1.918397122
126-6382-1.cc,126,6382,true,0.870427,80,Execution_1,1.511531555
127-4695-2.cc,127,4695,false,0.863222,149,Execution_1,1.692243143
127-4695-2.cc,127,4695,true,0.863222,149,Execution_1,1.528071985
127-5080-1.cc,127,5080,false,0.904762,139,Execution_1,2.122201965
127-5080-1.cc,127,5080,true,0.904762,139,Execution_1,1.977453543
1275-50154-1.cc,1275,50154,false,0.577269,742,Execution_1,13.712671488
1275-50154-1.cc,1275,50154,true,0.577269,742,Execution_1,10.30482086
128-4436-2.cc,128,4436,false,0.886792,134,Execution_1,1.802033538
128-4436-2.cc,128,4436,true,0.886792,134,Execution_1,1.785289022
128-5123-1.cc,128,5123,false,0.582418,66,Execution_1,1.771192343
128-5123-1.cc,128,5123,true,0.582418,66,Execution_1,1.437642449
129-11651-1.cc,129,11651,false,0.875217,195,Execution_1,2.816524055
129-11651-1.cc,129,11651,true,0.875217,195,Execution_1,2.533523574
129-6970-2.cc,129,6970,false,0.640625,172,Execution_1,2.182416442
129-6970-2.cc,129,6970,true,0.640625,172,Execution_1,1.915478427
13-1569-4.cc,13,1569,false,0.904762,114,Execution_1,0.852710396
13-1569-4.cc,13,1569,true,0.904762,114,Execution_1,0.885004054
13-3602-5.cc,13,3602,false,0.384615,119,Execution_1,2.057880644
13-3602-5.cc,13,3602,true,0.384615,119,Execution_1,1.928383551
13-491-3.c,13,491,false,0.5625,7,Execution_1,0.155039248
13-491-3.c,13,491,true,0.5625,7,Execution_1,0.151897915
13-660-1.c,13,660,false,0.0,13,Execution_1,0.17810232
13-660-1.c,13,660,true,0.0,13,Execution_1,0.164057451
13-781-2.c,13,781,false,0.076923,12,Execution_1,0.18734028
13-781-2.c,13,781,true,0.076923,12,Execution_1,0.167919193
130-4770-3.cc,130,4770,false,0.64,35,Execution_1,2.270538183
130-4770-3.cc,130,4770,true,0.64,35,Execution_1,1.901106829
130-6741-1.cc,130,6741,false,0.863636,157,Execution_1,3.065731156
130-6741-1.cc,130,6741,true,0.863636,157,Execution_1,2.453639056
130-8732-2.cc,130,8732,false,0.891253,156,Execution_1,3.139602069
130-8732-2.cc,130,8732,true,0.891253,156,Execution_1,2.508462138
131-3890-1.cc,131,3890,false,0.867384,127,Execution_1,1.790735745
131-3890-1.cc,131,3890,true,0.867384,127,Execution_1,1.573797891
131-6551-2.cc,131,6551,false,0.947891,136,Execution_1,2.589821661
131-6551-2.cc,131,6551,true,0.947891,136,Execution_1,1.987169424
133-6561-1.cc,133,6561,false,0.853547,195,Execution_1,2.18087838
133-6561-1.cc,133,6561,true,0.853547,195,Execution_1,1.96339409
134-3611-1.cc,134,3611,false,0.826389,127,Execution_1,1.86983158
134-3611-1.cc,134,3611,true,0.826389,127,Execution_1,1.777262648
134-5707-2.cc,134,5707,false,0.814346,140,Execution_1,2.311608224
134-5707-2.cc,134,5707,true,0.814346,140,Execution_1,2.122866878
135-5359-1.cc,135,5359,false,0.849858,170,Execution_1,2.210387459
135-5359-1.cc,135,5359,true,0.849858,170,Execution_1,1.938568159
136-9565-1.cc,136,9565,false,0.786611,218,Execution_1,2.626633231
136-9565-1.cc,136,9565,true,0.786611,218,Execution_1,2.5462283
1365-138601-1.cc,1365,138601,false,0.950659,808,Execution_1,24.269905667
1365-138601-1.cc,1365,138601,true,0.950659,808,Execution_1,22.890282353
137-8940-1.cc,137,8940,false,0.88743,158,Execution_1,2.468414527
137-8940-1.cc,137,8940,true,0.88743,158,Execution_1,2.342191684
138-11283-1.cc,138,11283,false,0.916094,153,Execution_1,2.825418905
138-11283-1.cc,138,11283,true,0.916094,153,Execution_1,2.363172912
138-5198-3.cc,138,5198,false,0.818505,135,Execution_1,2.468088027
138-5198-3.cc,138,5198,true,0.818505,135,Execution_1,2.022916263
138-7327-4.cc,138,7327,false,0.8375,238,Execution_1,2.574403993
138-7327-4.cc,138,7327,true,0.8375,238,Execution_1,2.622556125
138-9944-2.cc,138,9944,false,0.794195,187,Execution_1,3.483331903
138-9944-2.cc,138,9944,true,0.794195,187,Execution_1,2.73481754
139-5782-1.cc,139,5782,false,0.949541,131,Execution_1,2.335493687
139-5782-1.cc,139,5782,true,0.949541,131,Execution_1,1.955829352
14-140-4.cc,14,140,false,0.0,14,Execution_1,0.166152552
14-140-4.cc,14,140,true,0.0,14,Execution_1,0.186400796
14-416-9.cc,14,416,false,0.25,11,Execution_1,0.259358071
14-416-9.cc,14,416,true,0.25,11,Execution_1,0.250520714
14-417-6.cc,14,417,false,0.6,116,Execution_1,0.807298292
14-417-6.cc,14,417,true,0.6,116,Execution_1,0.816669776
14-477-11.cc,14,477,false,0.285714,121,Execution_1,0.85576879
14-477-11.cc,14,477,true,0.285714,121,Execution_1,0.88389301
14-488-5.cc,14,488,false,0.461538,112,Execution_1,0.67073792
14-488-5.cc,14,488,true,0.461538,112,Execution_1,0.700916404
14-707-2.cc,14,707,false,0.833333,4,Execution_1,0.987341519
14-707-2.cc,14,707,true,0.833333,4,Execution_1,1.014294141
14-844-3.cc,14,844,false,0.953488,108,Execution_1,0.786281389
14-844-3.cc,14,844,true,0.953488,108,Execution_1,0.807592018
14-857-7.cc,14,857,false,0.375,123,Execution_1,0.705649989
14-857-7.cc,14,857,true,0.375,123,Execution_1,0.698054004
14-944-8.cc,14,944,false,0.428571,8,Execution_1,0.297589958
14-944-8.cc,14,944,true,0.428571,8,Execution_1,0.270658853
14-976-1.cc,14,976,false,0.0,14,Execution_1,0.567881921
14-976-1.cc,14,976,true,0.0,14,Execution_1,0.505322519
14-998-10.cc,14,998,false,0.636364,114,Execution_1,0.964701649
14-998-10.cc,14,998,true,0.636364,114,Execution_1,0.967012183
141-5282-1.cc,141,5282,false,0.750943,152,Execution_1,2.449919583
141-5282-1.cc,141,5282,true,0.750943,152,Execution_1,2.040983893
141-5747-2.cc,141,5747,false,0.877246,153,Execution_1,2.076349548
141-5747-2.cc,141,5747,true,0.877246,153,Execution_1,1.902699911
142-2160-3.cc,142,2160,false,0.089041,199,Execution_1,1.45797971
142-2160-3.cc,142,2160,true,0.089041,199,Execution_1,1.395853184
142-5847-4.cc,142,5847,false,0.91623,127,Execution_1,2.161608627
142-5847-4.cc,142,5847,true,0.91623,127,Execution_1,2.172641369
142-7170-2.cc,142,7170,false,0.929062,137,Execution_1,2.725040746
142-7170-2.cc,142,7170,true,0.929062,137,Execution_1,2.694412043
142-8020-1.cc,142,8020,false,0.739645,188,Execution_1,2.730749626
142-8020-1.cc,142,8020,true,0.739645,188,Execution_1,2.146527556
143-9212-1.cc,143,9212,false,0.30719,149,Execution_1,2.786835413
143-9212-1.cc,143,9212,true,0.30719,149,Execution_1,2.156948301
144-12098-2.cc,144,12098,false,0.9201,154,Execution_1,3.346911737
144-12098-2.cc,144,12098,true,0.9201,154,Execution_1,2.987544781
144-14840-1.cc,144,14840,false,0.253333,243,Execution_1,3.717570518
144-14840-1.cc,144,14840,true,0.253333,243,Execution_1,2.764494962
145-6566-1.cc,145,6566,false,0.903153,137,Execution_1,2.735210576
145-6566-1.cc,145,6566,true,0.903153,137,Execution_1,2.469423039
148-4697-2.cc,148,4697,false,0.810036,131,Execution_1,2.308504633
148-4697-2.cc,148,4697,true,0.810036,131,Execution_1,2.027755108
148-6066-3.cc,148,6066,false,0.901587,132,Execution_1,2.237606446
148-6066-3.cc,148,6066,true,0.901587,132,Execution_1,1.931081223
